id,src_id,paper_id,paper_citation_APA,paper_doi,study_source,latitude,longitude,year,cropping_system_category,cropping_system_classification,CC_species,CC_types,cash_crop_specices,cash_crop_specices2,co2_cc,co2_cc_sd,co2_no_cc,co2_no_cc_sd,co2_n,co2_unit,tillage,residue_management,SOC_initial,SOC_initial_Unit,n2o_cc,n2o_no_cc,n2o_cc_sd,n2o_no_cc_sd,n2o_unit,FerStatus,N_fertilization,N_fertilization_unit,ch4_cc,ch4_no_cc,ch4_cc_sd,ch4_no_cc_sd,ch4_unit,duplicated_src,country,Trail/Commercial,region_state,specific_location,alt_m,soil_texture,prep,tem,dryland/non dryland,mixture_types,mixture_propotion,CC_plant_date,CC_end_date,CC.days,CC.duration,CC.aid,CC_plant_type,CC_plant_rate,CC_end_type,Plot_Area_ha,replications,nextMC_plant_date,MC_end_date,MC.days,MC _history,cash_crop_type,GHG-season,samplesize,SD,management combination,Initial_SOC,Initial_C_unit,Initial_TC,Initial_TN,Unnamed: 73,irrigation,irrigation_mm,BD,BD_unit,CEC,pH,soil_no3,soil_no3_unit,soil_nh4,soil_nh4_unit,soilTexture,TopographicalPosition,soilMoisture,soilMoisture_unite,WFPS,soilTem,cc_Dry_Biomass,ccBiomass_raw,CN_ratio,ccResidualsInput,cash_crop_season,manul checked & revised
516,1000,109,"Yao, Z., Zhang, D., Yao, P., Zhao, N., Liu, N., Zhai, B., ... & Gao, Y. (2017). Coupling life-cycle assessment and the RothC model to estimate the carbon footprint of green manure-based wheat production in China. Science of the Total Environment, 607, 433-442.",,4,35.2,107.733333333333,,Mediterranean–semiarid upland cropland,lat=35.20 subtropical/Med zone,,legume,,,,,,,,,,,,,1.4843,1.2907,0.5335,0.4639,,yes,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1001,109,"Yao, Z., Zhang, D., Yao, P., Zhao, N., Liu, N., Zhai, B., ... & Gao, Y. (2017). Coupling life-cycle assessment and the RothC model to estimate the carbon footprint of green manure-based wheat production in China. Science of the Total Environment, 607, 433-442.",,4,35.2,107.733333333333,,Mediterranean–semiarid upland cropland,lat=35.20 subtropical/Med zone,,legume,,,,,,,,,,,,,1.4843,1.2907,0.5335,0.4639,,yes,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1002,109,"Yao, Z., Zhang, D., Yao, P., Zhao, N., Liu, N., Zhai, B., ... & Gao, Y. (2017). Coupling life-cycle assessment and the RothC model to estimate the carbon footprint of green manure-based wheat production in China. Science of the Total Environment, 607, 433-442.",,4,35.2,107.733333333333,,Mediterranean–semiarid upland cropland,lat=35.20 subtropical/Med zone,,legume,,,,,,,,,,,,,1.3552,1.2907,0.4871,0.4639,,yes,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,1033,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,1.0214,0.8014,0.3671,0.2881,,,,,-0.44,-0.4133,0.1889,0.1775,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1034,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,1.54,1.1314,0.5535,0.4067,,,,,-0.3867,-0.3467,0.166,0.1488,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,1035,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,1.65,1.8543,0.5931,0.6665,,,,,-0.4933,-0.3867,0.2118,0.166,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1036,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,2.2786,2.0743,0.819,0.7456,,,,,-0.3867,-0.3467,0.166,0.1488,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1037,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,0.9429,0.7857,0.3389,0.2824,,,,,-0.3333,-0.3467,0.1431,0.1488,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1038,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,1.7129,1.2257,0.6157,0.4406,,,,,-0.3867,-0.32,0.166,0.1374,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,1039,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,1.7914,2.0114,0.6439,0.723,,,,,-0.36,-0.3333,0.1546,0.1431,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,1040,101,"Sun, G., Zhang, Z., Xiong, S., Guo, X., Han, Y., Wang, G., ... & Wang, Z. (2022). Mitigating greenhouse gas emissions and ammonia volatilization from cotton fields by integrating cover crops with reduced use of nitrogen fertilizer. Agriculture, Ecosystems & Environment, 332, 107946.",,4,36.1,114.35,,Temperate upland annual cropland,China cotton – dryland upland system,,non-legume,Cotton,UPLAND/DRYLAND,,,,,,,,,,,2.7657,2.4357,0.9941,0.8755,,,,,-0.36,-0.36,0.1546,0.1546,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,1053,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,non-legume,,,,,,,,,,,,,0.5491,0.2746,0.5242,0.3744,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1054,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,non-legume,,,,,,,,,,,,,0.1747,0.2746,0.1747,0.3744,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,1055,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,mixture,,,,,,,,,,,,,0.5242,0.2746,0.1498,0.3744,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1056,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,mixture,,,,,,,,,,,,,0.2746,0.2746,0.1248,0.3744,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1057,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,non-legume,,,,,,,,,,,,,0.8736,0.2746,0.8986,0.3744,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1058,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,mixture,,,,,,,,,,,,,0.1997,0.2746,0.1997,0.3744,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,1059,49,"Baril, X., Durand, A. A., Srei, N., Lamothe, S., Provost, C., Martineau, C., ... & Constant, P. (2022). The biological sink of atmospheric H2 is more sensitive to spatial variation of microbial diversity than N2O and CO2 emissions in a winter cover crop field trial. Science of the Total Environment, 821, 153420.",,4,45.55,-74.05,,Temperate upland annual cropland,Canada – Northern European/Canadian temperate arable,,legume,,,,,,,,,,,,,0.2995,0.2746,0.1498,0.3744,,yes,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1060,125,"Castellano-Hinojosa, A., Martens-Habbena, W., Smyth, A. R., Kadyampakeni, D. M., & Strauss, S. L. (2022). Short-term effects of cover crops on soil properties and the abundance of N-cycling genes in citrus agroecosystems. Applied Soil Ecology, 172, 104341.",,4,26.13808,-81.776787,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),,mixture,,,,,,,,,,,,,1.4079,1.8819,0.4086,0.5375,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1061,125,"Castellano-Hinojosa, A., Martens-Habbena, W., Smyth, A. R., Kadyampakeni, D. M., & Strauss, S. L. (2022). Short-term effects of cover crops on soil properties and the abundance of N-cycling genes in citrus agroecosystems. Applied Soil Ecology, 172, 104341.",,4,26.13808,-81.776787,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),,non-legume,,,,,,,,,,,,,2.3282,1.8819,0.6741,0.5375,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1128,104,"Wang, Z., Zhai, L., Xiong, S., Li, X., Han, Y., Wang, G., ... & Li, Y. (2021). February orchid cover crop improves sustainability of cotton production systems in the Yellow River basin. Agronomy for Sustainable Development, 41, 1-16.",,4,36.1,114.35,,Mediterranean–semiarid upland cropland,lat=36.10 subtropical/Med zone,,non-legume,,,,,,,,,,,,,1.2479,1.4328,0.4485,0.515,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,y,,,,,,,,,,,,,,,,1500.0,Mg ha⁻¹,,,,
546,1142,111,"Zheng, H., Zhou, L., Wei, J., Tang, Q., Zou, Y., Tang, J., & Xu, H. (2020). Cover crops and chicken grazing in a winter fallow field improve soil carbon and nitrogen contents and decrease methane emissions. Scientific Reports, 10(1), 12607.",,4,28.1833333333333,113.066666666667,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,857.5,608.6,368.1724,261.3058,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,6000.0,Mg ha-1,,,,
547,1302,55,"Castellano-Hinojosa, A., Martens-Habbena, W., & Strauss, S. L. (2022). Cover crop composition drives changes in the abundance and diversity of nitrifiers and denitrifiers in citrus orchards with critical effects on N2O emissions. Geoderma, 422, 115952.",,4,26.13808,-81.776787,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),,mixture,,,,,,,,,,,,,0.9743,1.2571,0.1406,0.246,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1303,55,"Castellano-Hinojosa, A., Martens-Habbena, W., & Strauss, S. L. (2022). Cover crop composition drives changes in the abundance and diversity of nitrifiers and denitrifiers in citrus orchards with critical effects on N2O emissions. Geoderma, 422, 115952.",,4,26.13808,-81.776787,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),,non-legume,,,,,,,,,,,,,1.6657,1.2571,0.3514,0.246,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1306,55,"Castellano-Hinojosa, A., Martens-Habbena, W., & Strauss, S. L. (2022). Cover crop composition drives changes in the abundance and diversity of nitrifiers and denitrifiers in citrus orchards with critical effects on N2O emissions. Geoderma, 422, 115952.",,4,26.13808,-81.776787,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),,mixture,,,,,,,,,,,,,1.21,1.2414,0.4217,0.2811,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,1307,55,"Castellano-Hinojosa, A., Martens-Habbena, W., & Strauss, S. L. (2022). Cover crop composition drives changes in the abundance and diversity of nitrifiers and denitrifiers in citrus orchards with critical effects on N2O emissions. Geoderma, 422, 115952.",,4,26.13808,-81.776787,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),,non-legume,,,,,,,,,,,,,1.2571,1.2414,0.246,0.2811,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1464,48,"Aulakh, M. S., Khera, T. S., Doran, J. W., & Bronson, K. F. (2001). Denitrification, N 2 O and CO 2 fluxes in rice-wheat cropping system as affected by crop residues, fertilizer N and legume green manure. Biology and fertility of soils, 34, 375-389.",,4,30.9333333333333,75.8666666666667,,Mediterranean–semiarid upland cropland,lat=30.93 subtropical/Med zone,,legume,,,,,,,,,,,,,18.0714,7.8571,6.4955,2.8241,,yes,,,,,,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,1670,75,"Lauren, J. G., Pettygrove, G. S., & Duxbury, J. M. (1994). Methane emissions associated with a green manure amendment to flooded rice in California. Biogeochemistry, 24, 53-65.",,4,39.002829,-121.973228,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",USA paddy rice (flooded/irrigated),,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,1220.0,660.0,523.8139,283.3747,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1671,75,"Lauren, J. G., Pettygrove, G. S., & Duxbury, J. M. (1994). Methane emissions associated with a green manure amendment to flooded rice in California. Biogeochemistry, 24, 53-65.",,4,39.002829,-121.973228,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",USA paddy rice (flooded/irrigated),,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,1360.0,880.0,583.9236,377.8329,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,1699,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,115.7,111.78,49.6764,47.9934,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,1700,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,180.53,111.78,77.5116,47.9934,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1701,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,106.98,112.3,45.9325,48.2166,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1702,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,197.27,112.3,84.699,48.2166,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,1703,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,83.28,52.68,35.7567,22.6185,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1704,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,128.38,52.68,55.1207,22.6185,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1705,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,62.87,49.77,26.9936,21.369,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1706,67,"Hou, P., Xue, L., Wang, J., Petropoulos, E., Deng, X., Qiao, J., ... & Yang, L. (2022). Continuous milk vetch amendment in rice-fallow rotation improves soil fertility and maintains rice yield without increasing CH4 emissions: Evidence from a long-term experiment. Agriculture, Ecosystems & Environment, 325, 107774.",,4,31.2915,119.900333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,98.82,49.77,42.4289,21.369,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1707,64,"Haque, M. M., Biswas, J. C., Kim, S. Y., & Kim, P. J. (2016). Suppressing methane emission and global warming potential from rice fields through intermittent drainage and green biomass amendment. Soil Use and Management, 32(1), 72-79.",,4,36.8333333333333,128.433333333333,2013.0,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.74,0.52,0.266,0.1869,,,,,410.0,240.0,176.0358,103.0453,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1708,64,"Haque, M. M., Biswas, J. C., Kim, S. Y., & Kim, P. J. (2016). Suppressing methane emission and global warming potential from rice fields through intermittent drainage and green biomass amendment. Soil Use and Management, 32(1), 72-79.",,4,36.8333333333333,128.433333333333,2013.0,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,1.2,0.52,0.4313,0.1869,,,,,995.0,240.0,427.2088,103.0453,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
